order_id	quantity	item_name	choice_description	item_price	date
444	1	Steak Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 	2025-02-14
445	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]	$8.75 	2025-02-23
445	1	Chips and Guacamole		$4.45 	2025-02-23
445	1	Bottled Water		$1.50 	2025-02-23
446	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]	$11.75 	2025-10-10
446	1	Chips		$2.15 	2025-10-10
447	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Sour Cream]]	$8.99 	2025-03-21
447	1	Chips and Tomatillo-Green Chili Salsa		$2.39 	2025-03-21
448	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]	$8.75 	2025-08-05
448	1	Chips and Fresh Tomato Salsa		$2.95 	2025-08-05
448	1	Canned Soft Drink	[Coke]	$1.25 	2025-08-05
449	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables]]	$8.75 	2026-01-10
449	1	Chips		$2.15 	2026-01-10
449	1	Canned Soft Drink	[Diet Coke]	$1.25 	2026-01-10
450	2	Canned Soda	[Dr. Pepper]	$2.18 	2025-12-21
450	2	Canned Soda	[Coca Cola]	$2.18 	2025-12-21
450	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Guacamole]]	$11.48 	2025-12-21
451	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$8.75 	2025-06-22
451	1	Chips and Fresh Tomato Salsa		$2.95 	2025-06-22
451	1	Steak Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]	$11.75 	2025-06-22
452	1	Carnitas Burrito	[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-03-10
452	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-03-10
453	1	Chicken Burrito	[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Fajita Veggies, Cheese]]	$10.58 	2025-04-08
454	1	Barbacoa Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream]]	$8.99 	2025-12-13
454	1	Chips and Tomatillo-Red Chili Salsa		$2.39 	2025-12-13
455	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]	$11.75 	2025-02-25
455	1	Chips and Guacamole		$4.45 	2025-02-25
456	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-05-23
456	1	Veggie Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 	2025-05-23
457	2	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]	$17.50 	2025-02-13
457	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]	$8.75 	2025-02-13
458	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 	2025-01-13
458	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]	$8.75 	2025-01-13
459	2	Chicken Salad Bowl	[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole]]	$22.50 	2025-08-26
460	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-11-22
460	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-11-22
460	1	Chips and Guacamole		$4.45 	2025-11-22
461	1	Steak Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-09-15
461	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-09-15
462	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-06-09
462	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-06-09
462	1	Chips and Fresh Tomato Salsa		$2.95 	2025-06-09
463	1	Barbacoa Burrito	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 	2026-01-26
463	1	Side of Chips		$1.69 	2026-01-26
464	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]	$11.25 	2025-11-25
464	1	Chips and Guacamole		$4.45 	2025-11-25
465	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-04-01
465	1	6 Pack Soft Drink	[Coke]	$6.49 	2025-04-01
466	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]	$8.75 	2025-03-30
466	1	Chips and Guacamole		$4.45 	2025-03-30
466	1	Carnitas Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-03-30
467	1	Chips and Guacamole		$4.45 	2026-01-03
467	1	Barbacoa Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]	$11.75 	2026-01-03
467	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]	$11.75 	2026-01-03
468	1	Chips and Guacamole		$4.45 	2025-09-27
468	1	Carnitas Salad Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]	$11.89 	2025-09-27
468	1	Steak Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-09-27
469	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-03-20
469	1	Chips and Fresh Tomato Salsa		$2.95 	2025-03-20
469	1	Bottled Water		$1.50 	2025-03-20
470	1	Chips and Guacamole		$4.45 	2025-10-04
470	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]	$8.75 	2025-10-04
471	1	Steak Burrito	[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.99 	2025-09-28
471	1	Bottled Water		$1.09 	2025-09-28
471	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 	2025-09-28
471	1	Canned Soda	[Dr. Pepper]	$1.09 	2025-09-28
471	1	Chips and Guacamole		$3.99 	2025-09-28
472	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Fajita Veggies, Cheese, Guacamole]]	$11.48 	2025-01-25
472	1	Veggie Burrito	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.49 	2025-01-25
473	1	Steak Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]	$9.25 	2025-01-16
473	1	Chips and Guacamole		$4.45 	2025-01-16
474	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]	$11.48 	2025-07-03
475	1	Barbacoa Soft Tacos	[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Lettuce]]	$9.25 	2025-06-28
475	1	Chips and Roasted Chili Corn Salsa		$2.95 	2025-06-28
475	1	Barbacoa Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese]]	$9.25 	2025-06-28
476	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 	2026-01-21
476	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 	2026-01-21
477	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream]]	$8.99 	2025-05-08
477	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]	$8.49 	2025-05-08
478	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce]]	$8.75 	2025-12-07
478	1	Chips and Tomatillo Green Chili Salsa		$2.95 	2025-12-07
478	1	Chips and Guacamole		$4.45 	2025-12-07
478	1	Steak Salad Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.89 	2025-12-07
479	1	Chicken Burrito	[Fresh Tomato (Mild), [Guacamole, Rice, Fajita Veggies, Sour Cream, Cheese]]	$10.58 	2025-03-04
479	1	Chicken Burrito	[Fresh Tomato (Mild), [Lettuce, Rice, Fajita Veggies, Sour Cream, Cheese]]	$8.19 	2025-03-04
479	1	Side of Chips		$1.69 	2025-03-04
480	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]	$8.75 	2026-01-16
480	1	Chips		$2.15 	2026-01-16
480	1	Canned Soft Drink	[Diet Coke]	$1.25 	2026-01-16
481	2	Chicken Burrito	[Fresh Tomato Salsa, Rice]	$17.50 	2025-08-31
481	1	6 Pack Soft Drink	[Coke]	$6.49 	2025-08-31
481	1	Steak Crispy Tacos	[Tomatillo Red Chili Salsa, Rice]	$9.25 	2025-08-31
481	1	Chips		$2.15 	2025-08-31
482	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]	$8.75 	2025-08-01
482	1	Chips and Guacamole		$4.45 	2025-08-01
482	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-08-01
482	1	Canned Soft Drink	[Coke]	$1.25 	2025-08-01
483	1	Barbacoa Bowl	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Guacamole]]	$11.48 	2026-01-16
483	1	Barbacoa Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 	2026-01-16
484	1	Steak Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream]]	$8.99 	2025-09-30
484	2	Bottled Water		$2.18 	2025-09-30
485	1	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies]]	$8.49 	2025-01-07
485	1	Barbacoa Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies]]	$8.99 	2025-01-07
485	1	Chips and Roasted Chili-Corn Salsa		$2.39 	2025-01-07
485	1	Chips and Tomatillo-Red Chili Salsa		$2.39 	2025-01-07
485	2	Bottled Water		$2.18 	2025-01-07
486	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]	$8.75 	2025-08-14
486	1	Chips and Guacamole		$4.45 	2025-08-14
487	1	Chicken Burrito	[Fresh Tomato Salsa, [Lettuce, Guacamole, Rice, Cheese, Fajita Vegetables, Sour Cream]]	$11.25 	2025-10-02
487	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa]	$9.25 	2025-10-02
488	1	Barbacoa Burrito	[Fresh Tomato Salsa, [Rice, Cheese]]	$9.25 	2025-06-23
488	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-06-23
488	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-06-23
488	1	Chips and Guacamole		$4.45 	2025-06-23
488	1	Chips and Tomatillo Red Chili Salsa		$2.95 	2025-06-23
488	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-06-23
489	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.49 	2025-05-12
489	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream]]	$8.49 	2025-05-12
490	1	Carnitas Crispy Tacos	[Tomatillo-Green Chili Salsa (Medium), [Fajita Veggies, Cheese, Lettuce]]	$8.99 	2025-08-28
490	1	Side of Chips		$1.69 	2025-08-28
491	1	Carnitas Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]	$9.25 	2025-09-01
491	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole]]	$11.25 	2025-09-01
491	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-09-01
491	1	Carnitas Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream]]	$9.25 	2025-09-01
491	1	Chicken Burrito	[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]	$8.75 	2025-09-01
491	1	Barbacoa Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]	$11.75 	2025-09-01
491	1	Chicken Burrito	[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]	$8.75 	2025-09-01
491	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-09-01
491	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 	2025-09-01
491	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]	$11.25 	2025-09-01
492	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]	$10.98 	2025-05-30
493	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-06-17
493	1	Chips and Guacamole		$4.45 	2025-06-17
494	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]	$10.98 	2025-08-06
494	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream]]	$8.49 	2025-08-06
495	1	Carnitas Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 	2025-12-20
495	1	Izze	[Clementine]	$3.39 	2025-12-20
496	1	Chips and Guacamole		$3.99 	2025-04-08
496	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Lettuce]]	$8.99 	2025-04-08
496	1	Canned Soda	[Diet Coke]	$1.09 	2025-04-08
496	1	Canned Soda	[Diet Dr. Pepper]	$1.09 	2025-04-08
496	1	Chips and Tomatillo-Green Chili Salsa		$2.39 	2025-04-08
497	2	Chicken Burrito	[Tomatillo Red Chili Salsa, [Cheese, Rice, Black Beans]]	$17.50 	2025-05-02
497	1	Chips and Guacamole		$4.45 	2025-05-02
498	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Guacamole]]	$11.25 	2025-11-10
498	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]	$11.25 	2025-11-10
498	1	Chips and Guacamole		$4.45 	2025-11-10
499	1	Steak Bowl	[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream]]	$9.25 	2026-01-19
499	1	Chips and Guacamole		$4.45 	2026-01-19
500	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]	$8.75 	2025-05-19
500	1	Chips		$2.15 	2025-05-19
500	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-05-19
501	1	Barbacoa Salad Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.89 	2025-09-15
501	1	Chips and Fresh Tomato Salsa		$2.95 	2025-09-15
502	1	Steak Burrito	[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-11-25
502	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-11-25
503	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-06-29
503	1	Chips and Guacamole		$4.45 	2025-06-29
504	1	Barbacoa Bowl	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Guacamole]]	$11.48 	2025-05-18
504	1	Barbacoa Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 	2025-05-18
505	1	Chips and Fresh Tomato Salsa		$2.95 	2025-09-16
505	1	Carnitas Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-09-16
506	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]	$8.75 	2025-05-30
506	1	Barbacoa Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]	$9.25 	2025-05-30
506	1	Chips and Fresh Tomato Salsa		$2.95 	2025-05-30
507	1	Veggie Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-11-14
507	1	Canned Soft Drink	[Lemonade]	$1.25 	2025-11-14
507	1	Carnitas Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.75 	2025-11-14
507	1	Canned Soft Drink	[Lemonade]	$1.25 	2025-11-14
508	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Rice, Cheese]]	$8.99 	2025-08-12
508	1	Chips and Fresh Tomato Salsa		$2.39 	2025-08-12
509	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-02-23
509	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole]]	$11.25 	2025-02-23
509	1	Canned Soft Drink	[Coke]	$1.25 	2025-02-23
509	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]	$11.25 	2025-02-23
510	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.49 	2025-08-28
510	1	Chips and Guacamole		$3.99 	2025-08-28
511	4	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]	$35.00 	2025-01-21
511	3	Steak Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]	$27.75 	2025-01-21
511	1	Veggie Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]	$8.75 	2025-01-21
511	4	Chips and Fresh Tomato Salsa		$11.80 	2025-01-21
511	2	Chips and Guacamole		$8.90 	2025-01-21
511	2	Chips and Tomatillo Green Chili Salsa		$5.90 	2025-01-21
511	1	6 Pack Soft Drink	[Coke]	$6.49 	2025-01-21
512	1	Veggie Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 	2025-03-27
513	2	Steak Burrito	[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Sour Cream]]	$17.98 	2025-01-12
513	1	Chips and Tomatillo-Green Chili Salsa		$2.39 	2025-01-12
514	1	Barbacoa Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$9.25 	2025-07-12
514	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans]]	$8.75 	2025-07-12
514	1	Chips		$2.15 	2025-07-12
515	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese]]	$8.75 	2025-10-12
515	1	Chips and Guacamole		$4.45 	2025-10-12
516	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]	$8.49 	2025-06-28
516	1	Side of Chips		$1.69 	2025-06-28
517	1	Chicken Burrito	[Tomatillo Red Chili (Hot), [Lettuce, Rice, Cheese]]	$8.19 	2025-11-06
517	1	Steak Burrito	[Tomatillo Red Chili (Hot), [Lettuce, Rice, Sour Cream, Cheese]]	$8.69 	2025-11-06
518	1	Chicken Burrito	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 	2025-01-04
519	1	Chips and Guacamole		$3.99 	2025-07-10
519	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 	2025-07-10
519	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 	2025-07-10
520	1	Chips and Guacamole		$4.45 	2025-03-13
520	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce]]	$8.75 	2025-03-13
520	1	6 Pack Soft Drink	[Sprite]	$6.49 	2025-03-13
521	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$8.75 	2026-01-08
521	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]	$8.75 	2026-01-08
522	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese]]	$9.25 	2025-07-17
522	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-07-17
522	1	Chips and Guacamole		$4.45 	2025-07-17
523	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]	$8.49 	2025-10-27
523	1	Side of Chips		$1.69 	2025-10-27
524	1	Carnitas Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-09-25
524	1	Chips and Guacamole		$4.45 	2025-09-25
525	1	Steak Burrito	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Lettuce, Black Beans, Sour Cream, Cheese, Rice, Fajita Veggies, Pinto Beans]]	$8.99 	2025-07-10
525	1	Canned Soda	[Sprite]	$1.09 	2025-07-10
526	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-08-18
526	1	Chips and Roasted Chili Corn Salsa		$2.95 	2025-08-18
527	1	Steak Bowl	[Fresh Tomato (Mild), [Guacamole, Lettuce, Pinto Beans, Rice, Sour Cream, Cheese]]	$11.08 	2025-07-24
527	1	Carnitas Bowl	[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Sour Cream, Cheese]]	$11.08 	2025-07-24
527	1	Chips and Guacamole		$3.89 	2025-07-24
528	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Fajita Veggies, Cheese, Guacamole, Lettuce]]	$10.98 	2026-01-15
529	1	Veggie Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]	$11.25 	2025-04-03
529	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-04-03
529	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Guacamole]]	$11.25 	2025-04-03
530	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]	$9.25 	2025-01-10
530	2	Chips		$4.30 	2025-01-10
530	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]	$8.75 	2025-01-10
531	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]	$8.49 	2025-03-12
531	1	Chips and Guacamole		$3.99 	2025-03-12
532	1	Side of Chips		$1.69 	2025-08-10
532	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Lettuce, Cheese, Sour Cream]]	$8.99 	2025-08-10
533	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]	$8.49 	2025-06-30
533	1	Side of Chips		$1.69 	2025-06-30
534	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.75 	2025-05-14
534	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 	2025-05-14
534	1	Steak Salad Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.89 	2025-05-14
535	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]	$9.25 	2026-01-03
535	1	Chips and Tomatillo Red Chili Salsa		$2.95 	2026-01-03
535	1	Steak Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2026-01-03
535	1	Chips and Fresh Tomato Salsa		$2.95 	2026-01-03
536	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]	$8.75 	2025-08-31
536	1	Chips and Guacamole		$4.45 	2025-08-31
537	1	Chips and Guacamole		$4.45 	2025-02-12
537	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-02-12
538	1	Chicken Burrito	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 	2025-02-04
539	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole]]	$11.48 	2025-11-18
